Store,Date,Dept,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Weekly_Sales
3,12712,22,58,3,223,6,0,3680
5,100512,6,71,3,223,5,0,640
2,22511,19,60,3,213,8,0,4506
5,100110,14,71,2,212,6,0,3225
2,92112,22,71,3,222,6,0,12869
4,90712,9,82,3,130,4,1,49658
1,12012,72,54,3,219,7,0,37526
4,42211,17,68,3,128,5,0,15084
5,81911,82,89,3,216,6,0,2934
3,22610,91,52,2,214,7,0,175
3,51112,38,75,3,225,6,0,100382
4,12111,42,38,3,127,6,0,9461
1,12012,16,54,3,219,7,0,6400
1,123110,58,48,2,211,7,1,2498
5,21111,92,38,3,213,6,1,8340
4,22511,74,49,3,128,6,0,26058
6,11411,19,38,2,212,6,0,2321
7,32610,98,23,2,189,9,0,572
2,90712,22,87,3,222,6,1,11284
7,100110,6,49,2,190,9,0,5814
1,72211,49,85,3,215,7,0,10128
5,82611,79,89,3,216,6,0,4769
2,30212,79,58,3,220,7,0,37463
5,62912,32,87,3,222,5,0,2268
3,70111,26,85,3,218,7,0,2287
6,62912,96,87,3,223,5,0,38741
6,71610,71,83,2,212,6,0,7545
4,111111,17,47,3,129,5,0,13974
3,120211,38,54,3,222,7,0,124296
3,42211,67,76,3,218,7,0,2185
5,102111,74,66,3,218,6,0,2964
5,52512,40,78,3,222,5,0,19986
1,40910,74,65,2,210,7,0,10895
5,21910,82,41,2,211,6,0,3517
6,30212,1,60,3,222,6,0,19348
4,60812,3,78,3,130,4,0,11442
7,43010,90,38,2,189,8,0,5602
5,81012,58,86,3,222,5,0,655
4,81012,46,83,3,130,4,0,39998
7,82611,34,57,3,194,8,0,4856
3,102811,87,71,3,221,7,0,992
6,32610,83,53,2,212,7,0,4130
7,73010,24,66,2,189,9,0,2205
5,120911,49,44,3,219,6,0,47
3,32610,8,57,2,214,7,0,7789
6,52512,46,78,3,223,5,0,31299
7,111910,79,25,2,191,9,0,5335
3,31910,17,60,2,214,7,0,2740
7,52110,33,46,2,189,8,0,1368
5,50412,59,77,3,222,5,0,-7
4,72712,38,81,3,130,4,0,67954
4,31612,96,59,3,130,4,0,40291
7,60311,10,45,3,192,8,0,18995
4,90310,35,76,2,126,7,0,3689
1,40910,95,65,2,210,7,0,116770
4,120310,80,46,2,126,7,0,18549
5,100110,28,71,2,212,6,0,197
3,43010,36,70,2,213,7,0,536
1,33012,48,67,3,221,7,0,1651
4,73010,2,80,2,126,7,0,85568
2,91710,83,82,2,211,8,0,5957
2,82010,79,88,2,211,8,0,31227
1,61810,80,84,2,211,7,0,15898
3,10612,41,52,3,223,6,0,429
5,70210,24,81,2,211,6,0,997
5,40910,21,65,2,211,6,0,1254
2,32610,82,51,2,210,8,0,17823
7,21910,4,27,2,189,9,0,12230
4,51410,29,62,2,126,7,0,7510
7,62411,72,46,3,193,8,0,40973
6,22412,91,59,3,222,6,0,43006
4,21210,59,28,2,126,8,1,1336
2,71312,67,80,3,221,6,0,8235
1,52512,35,77,3,221,7,0,2473
2,100810,9,63,2,211,8,0,35123
1,71312,42,77,3,221,6,0,7034
5,21111,44,38,3,213,6,1,1359
5,70612,4,82,3,222,5,0,11408
7,51410,74,41,2,189,8,0,8012
2,123011,33,44,3,219,7,1,6236
2,72012,37,83,3,221,6,0,4494
1,102111,6,63,3,217,7,0,5111
7,61110,92,63,2,189,8,0,17466
7,40210,28,38,2,189,8,0,336
5,100810,38,64,2,212,6,0,55755
7,62411,52,46,3,193,8,0,1130
2,32610,32,51,2,210,8,0,8170
5,70910,59,81,2,211,6,0,67
2,112511,38,56,3,218,7,1,63560
3,102111,71,69,3,220,7,0,867
1,41511,19,71,3,215,7,0,953
4,12712,29,40,3,130,4,0,8860
4,72712,72,81,3,130,4,0,82771
3,82010,14,88,2,214,7,0,3915
1,81712,33,84,3,222,6,0,10682
3,62912,55,86,3,225,6,0,7787
4,31111,91,50,3,128,6,0,70621
3,50412,23,79,3,225,6,0,13854
4,60311,37,78,3,129,5,0,3175
4,102910,19,56,2,126,7,0,4430
1,82412,82,77,3,222,6,0,19415
7,41610,36,41,2,189,8,0,946
1,60410,13,80,2,211,7,0,41388
4,50412,30,80,3,131,4,0,7318
5,43010,60,67,2,210,6,0,237
1,120911,7,43,3,218,7,0,47751
2,70811,37,87,3,214,7,0,4056
1,81012,58,85,3,221,6,0,1420
6,10612,58,50,3,221,6,0,1765
1,71610,51,83,2,211,7,0,17
6,100711,96,74,3,218,6,0,29124
1,91412,44,74,3,222,6,0,5406
4,102210,12,64,2,126,7,0,9042
2,80610,54,89,2,211,8,0,106
1,92112,81,69,3,222,6,0,29554
5,62510,36,83,2,211,6,0,976
3,80610,72,85,2,214,7,0,15724
5,101510,34,68,2,212,6,0,3080
7,112610,96,17,2,191,9,1,1320
4,12712,4,40,3,130,4,0,57041
5,60112,85,79,3,222,5,0,588
7,122410,32,26,2,191,9,0,28632
4,22511,59,49,3,128,6,0,703
4,31210,4,49,2,126,8,0,52142
5,100711,97,71,3,217,6,0,602
5,102811,49,69,3,218,6,0,32
5,71511,17,88,3,215,6,0,1957
5,41312,34,70,3,222,5,0,5153
2,22610,29,46,2,210,8,0,8270
1,110510,44,58,2,211,7,0,4669
1,30912,4,58,3,221,7,0,38934
1,71312,12,77,3,221,6,0,9318
4,72310,10,79,2,126,7,0,34359
7,102811,10,28,3,195,8,0,31904
7,60311,29,45,3,192,8,0,1124
1,120911,58,43,3,218,7,0,5815
5,52512,30,78,3,222,5,0,727
7,10711,93,10,2,191,8,0,1592
6,102910,26,70,2,213,7,0,8351
1,121010,82,46,2,211,7,0,29846
2,21111,87,33,3,212,8,1,26420
1,121710,48,49,2,211,7,0,2098
2,21012,11,46,3,219,7,1,21944
1,81310,94,87,2,211,7,0,66025
3,70111,33,85,3,218,7,0,2725
3,41312,44,72,3,225,6,0,2194
2,111111,17,59,3,217,7,0,13599
1,60812,28,78,3,221,7,0,389
5,62212,13,80,3,222,5,0,11296
3,111111,97,61,3,221,7,0,457
1,43010,45,67,2,210,7,0,50
3,120211,27,54,3,222,7,0,607
7,30411,87,21,3,192,8,0,11488
5,110510,34,58,2,212,6,0,3709
7,32610,7,23,2,189,9,0,8332
1,22412,34,57,3,220,7,0,13189
4,21210,18,28,2,126,8,1,31660
6,120211,11,51,3,220,6,0,28214
5,51812,72,70,3,222,5,0,8398
2,31811,1,62,3,214,8,0,25405
2,82412,41,76,3,221,6,0,2359
3,12111,3,50,3,215,7,0,5060
2,31910,9,54,2,210,8,0,44918
1,82412,16,77,3,222,6,0,18393
4,92410,79,60,2,126,7,0,48451
7,110510,74,49,2,191,9,0,10273
6,32610,3,53,2,212,7,0,10987
2,22610,58,46,2,210,8,0,19473
6,12012,91,55,3,221,6,0,45872
3,72911,55,88,3,218,7,0,4843
4,42911,19,64,3,129,5,0,2323
6,71511,35,88,3,216,6,0,3914
2,90911,52,77,3,215,7,1,3740
4,11312,48,34,3,130,4,0,2670
6,42911,26,75,3,217,6,0,8276
3,81211,67,88,3,218,7,0,1372
7,31111,91,20,3,192,8,0,14266
4,21712,46,34,3,130,4,0,41818
1,91010,58,78,2,211,7,1,3894
3,73010,97,82,2,214,7,0,211
6,21210,94,40,2,212,7,1,41189
6,30510,34,49,2,212,7,0,20451
6,42712,60,71,3,223,5,0,270
2,73010,32,83,2,211,8,0,10149
5,30212,60,60,3,221,5,0,234
6,102811,32,69,3,219,6,0,6794
1,61512,55,79,3,221,7,0,9353
3,110510,13,62,2,215,7,0,12803
4,31811,81,51,3,128,6,0,31191
1,42911,24,72,3,215,7,0,4639
5,90211,3,90,3,216,6,0,5408
1,70210,96,80,2,211,7,0,5265
1,41312,36,69,3,221,7,0,1618
7,121010,45,24,2,190,9,0,11
5,20510,41,39,2,211,6,0,259
3,90712,8,84,3,225,6,1,8279
2,30212,19,58,3,220,7,0,3889
6,120911,98,43,3,220,6,0,13528
1,60311,72,83,3,215,7,0,34638
2,62411,49,85,3,214,7,0,15087
6,71511,38,88,3,216,6,0,81701
7,40910,7,33,2,189,8,0,9193
7,100711,22,40,3,194,8,0,7381
2,82611,82,90,3,215,7,0,20485
3,90211,2,89,3,219,7,0,18264
4,40210,93,48,2,126,7,0,57434
1,60311,19,83,3,215,7,0,869
7,111811,7,29,3,195,8,0,7597
1,62510,56,84,2,211,7,0,2397
1,52110,98,76,2,210,7,0,10477
5,60812,27,81,3,222,5,0,222
3,82010,60,88,2,214,7,0,96
1,42211,85,72,3,215,7,0,4183
7,121710,82,20,2,191,9,0,14080
2,21012,97,46,3,219,7,1,42599
2,22511,37,60,3,213,8,0,4730
2,80610,22,89,2,211,8,0,11055
5,122410,21,55,2,211,6,0,2196
7,31910,25,29,2,189,9,0,7997
5,21012,23,48,3,220,5,1,7041
3,122311,60,53,3,222,7,0,167
6,12111,42,46,3,213,6,0,7633
4,121710,82,46,2,126,7,0,51614
5,72712,10,85,3,222,5,0,10146
2,102210,35,68,2,211,8,0,2459
1,11312,10,48,3,219,7,0,23995
1,22412,31,57,3,220,7,0,1852
3,91010,52,80,2,214,7,1,1039
1,111910,98,51,2,211,7,0,14059
4,110510,49,51,2,126,7,0,5316
4,82010,95,78,2,126,7,0,147428
3,31210,11,63,2,214,7,0,5755
3,12712,35,58,3,223,6,0,1155
4,121611,49,36,3,129,5,0,5197
2,32511,71,69,3,214,8,0,2614
1,21111,41,36,3,212,7,1,1449
2,80312,24,90,3,221,6,0,9553
2,81310,85,89,2,211,8,0,4012
2,51812,36,71,3,221,6,0,4289
4,81310,19,78,2,126,7,0,2882
5,70811,59,86,3,215,6,0,14
1,110510,27,58,2,211,7,0,1654
7,70910,97,58,2,189,9,0,3017
6,100711,21,74,3,218,6,0,8129
2,41312,32,68,3,221,6,0,11788
2,100711,27,69,3,216,7,0,1444
4,70910,4,80,2,126,7,0,54750
1,30212,98,60,3,220,7,0,11906
7,111210,33,22,2,191,9,0,1643
6,61711,96,87,3,216,6,0,32869
5,61110,33,80,2,212,6,0,1338
1,52512,41,77,3,221,7,0,528
7,20411,98,-2,3,191,8,0,58
6,32610,13,53,2,212,7,0,36138
2,70111,72,85,3,214,7,0,48752
1,50412,90,75,3,221,7,0,87274
4,52110,37,67,2,126,7,0,3797
1,33012,14,67,3,221,7,0,14690
1,82412,1,77,3,222,6,0,16286
4,100512,10,63,3,131,3,0,36131
4,82611,96,81,3,129,5,0,38967
4,30411,55,46,3,128,6,0,20023
7,20411,6,-2,3,191,8,0,4796
4,60410,74,70,2,126,7,0,16637
5,120911,29,44,3,219,6,0,1696
6,21712,4,49,3,222,6,0,32862
2,120211,27,48,3,218,7,0,3143
4,61011,54,80,3,129,5,0,40
4,111910,93,48,2,126,7,0,78328
6,52810,17,78,2,212,7,0,14713
6,60311,19,84,3,216,6,0,2386
2,102811,58,65,3,217,7,0,19319
4,82010,1,78,2,126,7,0,27077
1,90310,33,81,2,211,7,0,4049
7,22511,67,17,3,191,8,0,2892
6,82611,98,90,3,217,6,0,7445
7,52110,93,46,2,189,8,0,368
2,100810,20,63,2,211,8,0,5129
6,61512,31,82,3,223,5,0,2878
7,61011,5,53,3,192,8,0,10816
3,31210,52,63,2,214,7,0,715
5,40210,35,63,2,211,6,0,1355
3,92311,56,80,3,219,7,0,509
7,111910,21,25,2,191,9,0,1167
1,20312,27,56,3,220,7,0,1915
4,20312,29,41,3,130,4,0,10009
5,91611,96,83,3,216,6,0,5631
3,100810,74,66,2,215,7,0,3199
2,42911,55,69,3,215,7,0,10582
6,123110,49,49,2,212,7,1,10262
5,31210,85,58,2,211,6,0,896
6,12811,12,44,3,213,6,0,5347
7,70811,74,59,3,193,8,0,12016
1,62912,4,84,3,221,7,0,39758
1,41511,32,71,3,215,7,0,6227
6,40111,91,62,3,216,6,0,42030
3,50710,92,73,2,213,7,0,6867
4,121010,85,42,2,126,7,0,3919
2,21111,11,33,3,212,8,1,19333
2,81012,81,88,3,221,6,0,31641
1,112511,46,60,3,218,7,1,19731
3,81012,38,85,3,225,6,0,80323
4,32312,46,59,3,130,4,0,38505
2,83112,20,82,3,221,6,0,5588
5,43010,28,67,2,210,6,0,204
2,102811,10,65,3,217,7,0,30883
5,70210,17,81,2,211,6,0,2007
2,93011,26,78,3,216,7,0,8762
1,10612,19,49,3,219,7,0,607
4,111111,90,47,3,129,5,0,101344
4,111910,54,48,2,126,7,0,106
5,123011,90,45,3,220,6,1,3578
1,81712,90,84,3,222,6,0,91386
2,72012,72,83,3,221,6,0,52381
4,62912,81,84,3,130,4,0,31430
1,60410,22,80,2,211,7,0,7708
3,40910,13,68,2,213,7,0,10684
6,71511,93,88,3,216,6,0,42288
2,41312,31,68,3,221,6,0,2465
6,32312,28,63,3,222,6,0,556
6,62510,41,84,2,212,7,0,1065
6,71610,74,83,2,212,6,0,23021
1,52810,2,80,2,210,7,0,44619
7,70111,59,58,3,193,8,0,9
5,50710,30,71,2,210,6,0,1605
2,70111,54,85,3,214,7,0,67
7,31910,36,29,2,189,9,0,4452
2,81211,90,91,3,215,7,0,99571
4,51812,96,68,3,131,4,0,42387
2,32312,36,64,3,220,7,0,1944
1,61011,3,83,3,215,7,0,7508
3,31811,46,69,3,217,7,0,6627
2,40111,59,55,3,214,7,0,505
6,20510,23,40,2,212,7,0,29660
6,71511,24,88,3,216,6,0,5017
6,31811,4,65,3,215,6,0,36103
1,90211,24,87,3,215,7,0,4629
6,112511,41,62,3,220,6,1,4190
1,112610,92,64,2,211,7,1,170904
3,50611,94,69,3,219,7,0,837
5,102910,6,70,2,212,6,0,760
6,80610,97,86,2,213,6,0,23898
7,122311,2,12,3,196,8,0,39099
6,10711,21,47,2,212,6,0,8124
3,120911,85,49,3,222,7,0,326
5,51410,82,74,2,210,6,0,3533
7,61810,14,52,2,189,8,0,8947
3,123011,42,48,3,223,7,1,4839
3,30510,8,53,2,214,7,0,8996
2,11312,30,45,3,219,7,0,3215
4,41610,85,56,2,126,7,0,3157
1,33012,8,67,3,221,7,0,37745
2,52810,11,81,2,210,8,0,28225
4,110411,58,49,3,129,5,0,9055
1,82010,72,86,2,211,7,0,44878
6,121710,27,52,2,212,7,0,5350
1,120911,74,43,3,218,7,0,9569
6,62411,34,85,3,216,6,0,17045
1,31910,23,54,2,211,8,0,20132
6,91611,6,84,3,217,6,0,5688
6,72211,80,88,3,216,6,0,15153
3,62912,22,86,3,225,6,0,2943
4,80312,35,83,3,130,4,0,4572
1,30212,26,60,3,220,7,0,8247
4,22610,46,41,2,126,8,0,33716
5,70910,44,81,2,211,6,0,1354
1,42310,93,64,2,210,7,0,55781
4,20510,20,43,2,126,8,0,8329
3,51410,55,77,2,213,7,0,4566
4,91710,13,64,2,126,7,0,67780
6,41312,91,71,3,223,5,0,48678
3,73010,90,82,2,214,7,0,1244
7,12712,79,26,3,196,8,0,5604
5,121611,29,54,3,219,6,0,1776
6,72911,21,90,3,217,6,0,8832
3,52711,92,84,3,218,7,0,6746
5,41610,24,65,2,211,6,0,1209
6,12811,2,44,3,213,6,0,39402
1,21210,52,38,2,211,8,1,2728
1,61011,22,83,3,215,7,0,5776
2,61110,48,83,2,211,8,0,424
6,91412,14,76,3,224,5,0,19483
6,71511,4,88,3,216,6,0,34151
1,81712,26,84,3,222,6,0,4924
5,42911,31,74,3,216,6,0,335
2,22412,37,54,3,220,7,0,4888
6,72310,28,83,2,212,6,0,328
4,51112,27,67,3,131,4,0,1878
6,101212,67,65,3,225,5,0,10629
5,83112,35,84,3,222,5,0,719
4,32511,45,59,3,128,6,0,9
6,61810,72,83,2,212,7,0,73529
2,21111,49,33,3,212,8,1,12509
6,30212,99,60,3,222,6,0,20
1,102210,52,69,2,211,7,0,2645
5,20312,41,57,3,220,5,0,600
6,50611,74,65,3,217,6,0,22899
1,40111,56,59,3,214,7,0,13231
1,52711,12,77,3,215,7,0,11961
4,40111,58,56,3,128,5,0,7580
6,70811,32,88,3,216,6,0,12928
1,30510,80,46,2,211,8,0,15680
7,72211,12,56,3,193,8,0,7853
1,72012,94,80,3,221,6,0,61193
4,72712,48,81,3,130,4,0,958
7,72911,85,56,3,193,8,0,3136
2,72712,99,86,3,221,6,0,0
2,41511,38,69,3,214,7,0,97038
7,21210,20,25,2,189,9,1,2744
2,10612,6,46,3,219,7,0,3468
4,42012,55,68,3,131,4,0,14836
6,42012,36,68,3,223,5,0,3321
7,22412,23,24,3,196,8,0,19670
5,72310,30,83,2,211,6,0,1174
4,21111,98,33,3,127,6,1,22285
1,52011,4,67,3,215,7,0,34137
1,102210,14,69,2,211,7,0,11895
5,81911,97,89,3,216,6,0,657
2,21111,60,33,3,212,8,1,154
4,20411,27,34,3,127,6,0,3353
1,43010,27,67,2,210,7,0,1061
7,122311,9,12,3,196,8,0,33853
5,52011,74,71,3,216,6,0,2631
1,121611,99,51,3,219,7,0,1310
3,101510,22,69,2,215,7,0,3136
2,123011,13,44,3,219,7,1,38064
2,62411,6,85,3,214,7,0,5908
4,62212,48,81,3,130,4,0,2411
1,20312,7,56,3,220,7,0,16556
3,71312,31,82,3,225,6,0,1310
4,91611,52,72,3,129,5,0,3896
1,21811,24,57,3,213,7,0,7250
7,120911,22,11,3,195,8,0,7350
1,90310,91,81,2,211,7,0,64708
1,82010,13,86,2,211,7,0,41509
4,92112,49,68,3,131,4,0,6071
6,22511,22,62,3,215,6,0,19441
7,12111,45,25,2,191,8,0,24
1,111210,2,59,2,212,7,0,43194
5,42712,56,68,3,222,5,0,3059
2,51410,5,73,2,210,8,0,21447
3,32312,54,66,3,224,6,0,11
1,30510,98,46,2,211,8,0,10903
7,90310,26,49,2,190,9,0,1303
6,31811,23,65,3,215,6,0,30904
5,12111,91,45,3,212,6,0,1172
2,50412,8,76,3,221,6,0,63212
1,82010,36,86,2,211,7,0,638
6,81211,34,90,3,217,6,0,14517
4,60112,58,77,3,130,4,0,5395
7,82010,93,59,2,190,9,0,1041
3,90211,8,89,3,219,7,0,7552
1,61011,91,83,3,215,7,0,72773
7,10711,17,10,2,191,8,0,6024
5,60410,34,79,2,211,6,0,5718
3,80312,91,86,3,225,6,0,652
4,123011,12,36,3,130,5,1,4209
4,70210,12,73,2,126,7,0,9627
2,102111,19,64,3,217,7,0,4374
3,42712,8,73,3,225,6,0,8844
4,11312,21,34,3,130,4,0,8391
7,93011,10,47,3,194,8,0,21806
1,62212,82,78,3,221,7,0,20450
1,90911,11,76,3,215,7,1,20208
2,10612,26,46,3,219,7,0,4179
1,52711,81,77,3,215,7,0,28360
5,30212,9,60,3,221,5,0,8452
4,11411,60,31,2,127,6,0,404
3,61711,3,86,3,218,7,0,3661
5,72211,32,86,3,215,6,0,1951
1,61810,14,84,2,211,7,0,12693
7,101411,41,32,3,195,8,0,1190
5,22511,92,63,3,214,6,0,6572
2,91412,8,75,3,222,6,0,59095
3,52512,80,78,3,225,6,0,10
5,22412,19,57,3,221,5,0,117
3,80511,24,88,3,218,7,0,5846
1,123011,3,44,3,219,7,1,8848
3,121611,3,57,3,222,7,0,5356
1,71610,2,83,2,211,7,0,44339
4,83112,36,76,3,130,4,0,920
2,60311,23,83,3,214,7,0,32275
1,62411,55,83,3,215,7,0,10132
2,112610,16,62,2,211,8,1,10354
5,91412,20,76,3,223,5,0,745
4,92311,49,69,3,129,5,0,7127
1,32312,90,65,3,221,7,0,82667
5,91412,29,76,3,223,5,0,947
3,123110,44,53,2,214,7,1,873
7,52011,9,36,3,192,8,0,21363
2,70811,83,87,3,214,7,0,5696
5,21910,41,41,2,211,6,0,333
3,30411,29,65,3,217,7,0,1380
1,51812,27,70,3,221,7,0,921
1,60112,60,77,3,221,7,0,1161
4,52711,41,73,3,129,5,0,241
3,31111,18,61,3,217,7,0,8
1,11411,56,35,2,211,7,0,291
6,81911,59,89,3,217,6,0,228
3,121010,12,51,2,214,7,0,2347
6,100110,20,70,2,213,7,0,7502
5,110411,96,56,3,218,6,0,5676
5,92112,33,71,3,223,5,0,1044
2,92112,58,71,3,222,6,0,16070
7,110411,20,23,3,195,8,0,4842
3,110411,90,59,3,221,7,0,1907
1,82412,54,77,3,222,6,0,8
1,22511,49,62,3,213,7,0,15992
5,90211,4,90,3,216,6,0,10482
4,111111,49,47,3,129,5,0,4882
4,111811,38,50,3,129,5,0,78127
6,51410,31,74,2,211,7,0,2101
1,102811,18,66,3,217,7,0,16545
7,21811,32,17,3,191,8,0,8595
1,52110,12,76,2,210,7,0,12235
2,62411,36,85,3,214,7,0,6122
4,92410,13,60,2,126,7,0,66570
3,110510,14,62,2,215,7,0,3961
1,100512,58,68,3,223,6,0,3380
5,72211,10,86,3,215,6,0,9390
3,71511,67,87,3,218,7,0,1409
7,90211,12,53,3,194,8,0,8096
6,82412,2,79,3,223,5,0,53499
4,110411,12,49,3,129,5,0,6679
1,42911,37,72,3,215,7,0,2160
2,12012,1,51,3,219,7,0,23397
1,71312,20,77,3,221,6,0,3737
1,32511,11,69,3,214,7,0,26730
3,82710,2,86,2,214,7,0,15567
6,112610,98,65,2,213,7,1,14131
2,93011,87,78,3,216,7,0,23292
4,72211,14,82,3,129,5,0,24406
3,120911,52,49,3,222,7,0,1250
5,102811,81,69,3,218,6,0,2354
1,70612,25,81,3,221,6,0,11324
6,21012,31,48,3,221,6,1,2574
5,52512,6,78,3,222,5,0,1011
2,70612,11,84,3,221,6,0,30681
4,121611,46,36,3,129,5,0,72816
1,41312,25,69,3,221,7,0,12736
6,123110,92,49,2,212,7,1,82745
6,21811,29,59,3,214,6,0,9626
6,72211,90,88,3,216,6,0,55367
1,121010,42,46,2,211,7,0,7139
1,93011,59,79,3,216,7,0,226
5,21012,38,48,3,220,5,1,60965
1,22610,28,46,2,211,8,0,986
7,52810,97,54,2,189,8,0,1740
2,90211,90,89,3,215,7,0,99456
5,81012,74,86,3,222,5,0,3065
6,40210,10,64,2,212,7,0,56057
3,111210,24,62,2,215,7,0,2217
3,100711,7,75,3,220,7,0,7480
1,81310,80,87,2,211,7,0,16193
6,61110,94,81,2,212,7,0,44922
6,21210,12,40,2,212,7,1,6022
5,50611,72,66,3,216,6,0,9152
4,30510,27,43,2,126,8,0,2297
6,120310,94,52,2,213,7,0,29267
6,123110,1,49,2,212,7,1,19610
6,41511,1,73,3,216,6,0,26876
7,91710,81,48,2,190,9,0,4954
2,122410,26,49,2,211,8,0,19679
6,72310,4,83,2,212,6,0,35040
2,31111,56,52,3,213,8,0,10177
4,102910,56,56,2,126,7,0,493
7,102111,85,37,3,195,8,0,1976
7,40811,92,30,3,192,8,0,24752
6,51410,48,74,2,211,7,0,591
1,22511,83,62,3,213,7,0,5464
3,80312,97,86,3,225,6,0,533
6,61011,67,84,3,216,6,0,11528
6,21712,2,49,3,222,6,0,50517
3,81712,19,87,3,225,6,0,701
7,41511,33,27,3,192,8,0,1438
3,100711,71,75,3,220,7,0,1054
7,70210,52,61,2,189,9,0,808
2,80312,48,90,3,221,6,0,799
3,82010,54,88,2,214,7,0,37
3,32312,35,66,3,224,6,0,1676
6,31811,1,65,3,215,6,0,20208
4,61110,92,78,2,126,7,0,134433
2,50710,13,71,2,210,8,0,47983
3,52711,67,84,3,218,7,0,1728
4,51812,42,68,3,131,4,0,9904
6,62411,94,85,3,216,6,0,43577
4,41511,11,62,3,128,5,0,23611
4,50611,72,63,3,129,5,0,87605
4,71312,83,76,3,130,4,0,9324
3,20312,59,59,3,223,6,0,2
5,90712,17,86,3,223,5,1,2846
5,83112,12,84,3,222,5,0,2687
7,50611,40,26,3,192,8,0,21705
7,73010,54,66,2,189,9,0,104
4,91710,83,64,2,126,7,0,8535
1,71511,5,88,3,215,7,0,18444
6,40210,90,64,2,212,7,0,58554
6,52512,33,78,3,223,5,0,6491
6,21811,71,59,3,214,6,0,6992
5,100512,91,71,3,223,5,0,1392
6,102210,56,70,2,213,7,0,2897
3,60311,4,84,3,218,7,0,9133
5,83112,96,84,3,222,5,0,8515
7,92311,98,43,3,194,8,0,121
6,82710,40,85,2,213,6,0,58303
2,81310,52,89,2,211,8,0,2949
1,110510,21,58,2,211,7,0,7608
6,42911,58,75,3,217,6,0,2205
1,11411,82,35,2,211,7,0,19252
2,50710,45,71,2,210,8,0,0
3,112610,7,68,2,215,7,1,33061
2,50710,28,71,2,210,8,0,761
3,61711,91,86,3,218,7,0,355
4,72211,82,82,3,129,5,0,31900
1,90310,16,81,2,211,7,0,22888
3,42211,44,76,3,218,7,0,1996
5,102910,79,70,2,212,6,0,4462
1,71312,28,77,3,221,6,0,331
6,121710,14,52,2,212,7,0,51855
7,122410,4,26,2,191,9,0,19000
6,123011,28,46,3,221,6,1,735
7,52110,42,46,2,189,8,0,6610
6,70910,40,80,2,212,6,0,69644
3,20312,8,59,3,223,6,0,8920
3,22511,25,67,3,216,7,0,4270
6,72310,24,83,2,212,6,0,5656
7,82010,95,59,2,190,9,0,33710
3,41312,81,72,3,225,6,0,1882
3,61810,3,83,2,214,7,0,2920
2,42310,6,65,2,210,8,0,6293
2,92410,56,81,2,211,8,0,2078
6,21111,96,39,3,214,6,1,25496
6,101411,90,71,3,218,6,0,54408
3,110411,71,59,3,221,7,0,1128
4,101510,72,62,2,126,7,0,80344
1,111811,24,62,3,218,7,0,4818
3,81310,24,86,2,214,7,0,4508
4,50412,97,80,3,131,4,0,41254
6,31811,58,65,3,215,6,0,3683
7,42310,93,43,2,189,8,0,410
5,11411,35,37,2,212,6,0,1110
4,12811,96,40,3,127,6,0,30446
7,122410,26,26,2,191,9,0,3832
1,51410,21,74,2,210,7,0,7905
6,70612,54,82,3,223,5,0,71
2,62510,14,86,2,211,8,0,16534
1,52810,79,80,2,210,7,0,28195
5,30912,23,57,3,221,5,0,5288
6,32312,91,63,3,222,6,0,42626
3,31612,34,64,3,224,6,0,6241
5,72712,13,85,3,222,5,0,11392
7,100810,32,44,2,190,9,0,3918
2,20312,90,55,3,219,7,0,105134
3,92112,16,72,3,226,6,0,5378
6,122410,92,55,2,212,7,0,139394
6,12811,19,44,3,213,6,0,2277
4,72911,41,84,3,129,5,0,809
3,21111,3,43,3,216,7,1,4151
3,91412,26,78,3,226,6,0,2778
1,81012,6,85,3,221,6,0,-139
2,40612,8,68,3,221,6,0,61294
7,40910,72,33,2,189,8,0,35996
6,91010,81,78,2,213,6,1,15499
7,73010,21,66,2,189,9,0,2320
6,70910,20,80,2,212,6,0,12201
4,51112,34,67,3,131,4,0,28652
5,91010,31,79,2,212,6,1,1024
4,82010,12,78,2,126,7,0,7564
3,21012,81,51,3,223,6,1,1798
2,50611,19,61,3,215,7,0,4568
6,101510,33,68,2,213,7,0,7302
4,11312,94,34,3,130,4,0,67817
1,81310,98,87,2,211,7,0,11488
4,93011,20,72,3,129,5,0,8466
4,102210,85,64,2,126,7,0,1799
6,92410,80,76,2,213,6,0,11993
2,80610,32,89,2,211,8,0,10866
7,81211,41,54,3,194,8,0,1580
1,31910,71,54,2,211,8,0,2445
6,112610,79,65,2,213,7,1,25632
6,20510,56,40,2,212,7,0,3085
7,12712,71,26,3,196,8,0,2380
7,22412,30,24,3,196,8,0,805
4,12712,98,40,3,130,4,0,14121
5,21910,95,41,2,211,6,0,14017
1,100110,3,71,2,211,7,0,9775
3,70111,19,85,3,218,7,0,409
2,31111,18,52,3,213,8,0,3
2,41312,72,68,3,221,6,0,50362
5,111210,55,62,2,212,6,0,5117
2,122410,28,49,2,211,8,0,1323
3,32511,34,72,3,217,7,0,4580
1,102811,36,66,3,217,7,0,1300
7,70910,8,58,2,189,9,0,13705
3,123110,59,53,2,214,7,1,1454
7,102111,38,37,3,195,8,0,32150
3,60311,21,84,3,218,7,0,1195
6,12712,31,53,3,221,6,0,1716
5,40612,91,70,3,222,5,0,1787
4,31811,14,51,3,128,6,0,26517
2,41511,12,69,3,214,7,0,8709
3,12811,85,48,3,215,7,0,857
